422	27508	197400001	203300000	q33.1	gneg
423	27508	203300001	204900000	q33.2	gpos50
424	27508	204900001	209000000	q33.3	gneg
425	27508	209000001	215300000	q34	gpos100
426	27508	215300001	221500000	q35	gneg
427	27508	221500001	225200000	q36.1	gpos75
428	27508	225200001	226100000	q36.2	gneg
429	27508	226100001	231000000	q36.3	gpos100
430	27508	231000001	235600000	q37.1	gneg
431	27508	235600001	237300000	q37.2	gpos50
432	27508	237300001	243199373	q37.3	gneg
433	27522	1	5100000	p13	gneg
434	27522	5100001	9200000	p12.3	gpos75
435	27522	9200001	12100000	p12.2	gneg
436	27522	12100001	17900000	p12.1	gpos75
437	27522	17900001	21300000	p11.23	gneg
438	27522	21300001	22300000	p11.22	gpos25
439	27522	22300001	25600000	p11.21	gneg
440	27522	25600001	27500000	p11.1	acen
441	27522	27500001	29400000	q11.1	acen
442	27522	29400001	32100000	q11.21	gneg
443	27522	32100001	34400000	q11.22	gpos25
444	27522	34400001	37600000	q11.23	gneg
445	27522	37600001	41700000	q12	gpos75
446	27522	41700001	42100000	q13.11	gneg
447	27522	42100001	46400000	q13.12	gpos25
448	27522	46400001	49800000	q13.13	gneg
449	27522	49800001	55000000	q13.2	gpos75
450	27522	55000001	56500000	q13.31	gneg
451	27522	56500001	58400000	q13.32	gpos50
452	27522	58400001	63025520	q13.33	gneg
453	27505	1	2800000	p13	gvar
454	27505	2800001	6800000	p12	stalk
455	27505	6800001	10900000	p11.2	gvar
456	27505	10900001	13200000	p11.1	acen
457	27505	13200001	14300000	q11.1	acen
458	27505	14300001	16400000	q11.2	gneg
459	27505	16400001	24000000	q21.1	gpos100
460	27505	24000001	26800000	q21.2	gneg
461	27505	26800001	31500000	q21.3	gpos75
462	27505	31500001	35800000	q22.11	gneg
463	27505	35800001	37800000	q22.12	gpos50
464	27505	37800001	39700000	q22.13	gneg
465	27505	39700001	42600000	q22.2	gpos50
466	27505	42600001	48129895	q22.3	gneg
467	27510	1	3800000	p13	gvar
468	27510	3800001	8300000	p12	stalk
469	27510	8300001	12200000	p11.2	gvar
470	27510	12200001	14700000	p11.1	acen
471	27510	14700001	17900000	q11.1	acen
472	27510	17900001	22200000	q11.21	gneg
473	27510	22200001	23500000	q11.22	gpos25
474	27510	23500001	25900000	q11.23	gneg
475	27510	25900001	29600000	q12.1	gpos50
476	27510	29600001	32200000	q12.2	gneg
477	27510	32200001	37600000	q12.3	gpos50
478	27510	37600001	41000000	q13.1	gneg
479	27510	41000001	44200000	q13.2	gpos50
480	27510	44200001	48400000	q13.31	gneg
